NU_ANO_CENSO,SG_UF_IES,NO_MUNICIPIO_IES,TP_ORGANIZACAO_ACADEMICA,TP_REDE,CO_IES,NO_IES,SG_UF,NO_MUNICIPIO,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,NO_CINE_AREA_ESPECIFICA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,QT_VG_TOTAL,QT_INSCRITO_TOTAL,CI,Ano CI,CI-EaD,Ano CI-EaD,IGC,Ano IGC,Código IES,CC,Ano CC,CPC,Ano CPC,ENADE,Ano ENADE,IDD,Ano IDD,Vagas Autorizadas,Situação
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,RJ,Petrópolis,Matemática,123472,Matemática formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,4,2014.0,4,2017.0,3,2017.0,SC,2017.0,647.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,SP,São José do Rio Preto,Análise E Desenvolvimento De Sistemas,1517424,Sistemas de informação,Computação e Tecnologias da Informação e Comunicação (TIC),3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,300.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Conceição das Alagoas,Gastronomia,1595406,Gastronomia,Serviços pessoais,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,1000.0,Em Atividade
2023,SP,Ribeirão Preto,2,2,138,CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ,SP,Ribeirão Preto,Design Gráfico,1177489,Design gráfico,Artes,3.0,0,1,81,53,4,2017.0,5,2019.0,4,2022.0,138.0,4,2016.0,2,2018.0,3,2018.0,3,2018.0,60.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,SP,Nova Granada,Ciências Contábeis,88796,Contabilidade,Negócios e administração,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,3,2018.0,3,2018.0,3,2018.0,820.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,SP,Ituverava,Educação Física,1439513,Educação física formação de professor,Educação,2.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,300.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SP,São Bernardo do Campo,Geografia,108846,Geografia formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2017.0,3,2017.0,3,2017.0,354.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,GO,Goianésia,Ciências Políticas,1517112,Ciência política,Ciências sociais e comportamentais,1.0,0,2,0,0,5,2024.0,5,2019.0,3,2022.0,163.0,-,,-,,-,,-,,4040.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Conselheiro Lafaiete,Serviço Social,99880,Serviço social,Bem-estar,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,SC,2018.0,SC,2018.0,SC,2018.0,600.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,DF,Brasília,Fotografia,1550060,Fotografia,Artes,3.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,-,,-,,-,,300.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,GO,Ceres,Letras - Inglês,1183559,Letras inglês formação de professor,Educação,2.0,0,2,0,0,5,2024.0,5,2019.0,3,2022.0,163.0,-,,4,2017.0,4,2017.0,3,2017.0,1844.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,GO,Cidade Ocidental,Ciências Contábeis,1115471,Contabilidade,Negócios e administração,1.0,0,2,0,0,5,2024.0,5,2019.0,3,2022.0,163.0,4,2013.0,3,2018.0,3,2018.0,3,2018.0,18570.0,Em Atividade
2023,SP,São Paulo,1,1,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,SP,São Paulo,Pedagogia,1333118,Pedagogia,Educação,2.0,1,2,0,0,-,,4,2022.0,5,2022.0,56.0,-,,-,,-,,-,,900.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SP,Barretos,Produção De Conteúdos Digitais,1551107,Produção multimídia,Artes,3.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,-,,-,,-,,300.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MT,Rondonópolis,Letras - Português E Inglês,88814,Letras português inglês formação de professor,Educação,2.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,4,2016.0,3,2017.0,2,2017.0,3,2017.0,450.0,Em Atividade
2023,MG,São João del Rei,1,1,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,SP,São José do Rio Preto,Filosofia,1306306,Filosofia formação de professor,Educação,2.0,1,2,0,0,4,2015.0,4,2019.0,4,2022.0,107.0,4,2017.0,-,,-,,-,,250.0,Em Atividade
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,São Carlos,Biblioteconomia E Ciência Da Informação,634,Biblioteconomia,Comunicação e informação,1.0,1,1,54,262,5,2023.0,5,2019.0,5,2022.0,7.0,5,2016.0,4,2009.0,3,2009.0,SC,2009.0,48.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,PR,Londrina,Letras - Português,84698,Letras português formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,4,2017.0,SC,2017.0,400.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Timóteo,Saúde Coletiva,1456959,Saúde coletiva,Saúde,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,300.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,SC,São José,Gestão Pública,1382688,Gestão pública,Negócios e administração,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,5,2019.0,3,2018.0,2,2018.0,3,2018.0,220.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SP,São Bernardo do Campo,Teologia,102322,Teologia,Humanidades (exceto línguas),1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2018.0,4,2018.0,SC,2018.0,400.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,PR,Maringá,Biomedicina,1596126,Biomedicina,Saúde,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,500.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Patos de Minas,Engenharia De Controle E Automação,1627823,Engenharia de controle e automação,Engenharia e profissões correlatas,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,200.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,GO,Cavalcante,Gestão Pública,1175191,Gestão pública,Negócios e administração,3.0,0,2,0,0,5,2024.0,5,2019.0,3,2022.0,163.0,4,2013.0,4,2018.0,3,2018.0,3,2018.0,1672.0,Em Atividade
2023,SP,Sorocaba,1,2,150,UNIVERSIDADE DE SOROCABA,SP,Sorocaba,Jogos Digitais,1203318,Jogos digitais,Computação e Tecnologias da Informação e Comunicação (TIC),3.0,0,1,200,69,5,2019.0,4,2015.0,3,2022.0,150.0,4,2015.0,-,,-,,-,,280.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,PE,Recife,Engenharia De Produção,109991,Engenharia de produção,Produção e processamento,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,5,2024.0,SC,2019.0,SC,2019.0,SC,2019.0,300.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,DF,Brasília,Gestão Da Produção Industrial,1444005,Gestão da produção,Negócios e administração,3.0,0,2,0,0,5,2024.0,5,2019.0,3,2022.0,163.0,4,2022.0,-,,-,,-,,1292.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,ES,Barra de São Francisco,Matemática,88788,Matemática formação de professor,Educação,2.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,4,2018.0,3,2017.0,2,2017.0,3,2017.0,300.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,PE,Petrolina,Artes Visuais,108844,Artes visuais formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2017.0,3,2017.0,3,2017.0,657.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Iturama,Logística,1439501,Logística,Negócios e administração,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,5,2022.0,-,,-,,-,,300.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,MT,Sinop,Ciências Contábeis,89289,Contabilidade,Negócios e administração,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2018.0,3,2018.0,3,2018.0,288.0,Em Atividade
2023,SP,São Paulo,1,2,22,UNIVERSIDADE PRESBITERIANA MACKENZIE,PR,Curitiba,Gestão Comercial,1367210,Gestão comercial,Negócios e administração,3.0,0,2,0,0,5,2023.0,5,2015.0,4,2022.0,22.0,5,2019.0,4,2018.0,4,2018.0,3,2018.0,1080.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SP,Jales,Educação Física,115882,Educação física formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,3,2017.0,3,2017.0,1200.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,GO,Catalão,Serviços Jurídicos E Notariais,1439486,Serviços jurídicos e cartoriais,Direito,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,300.0,Em Atividade
2023,SP,Ribeirão Preto,2,2,138,CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ,SP,Ribeirão Preto,Pedagogia,4464,Pedagogia,Educação,2.0,0,1,91,80,4,2017.0,5,2019.0,4,2022.0,138.0,-,,3,2017.0,3,2017.0,3,2017.0,60.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SP,Jales,Artes Visuais,108844,Artes visuais formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2017.0,3,2017.0,3,2017.0,657.0,Em Atividade
2023,SP,São Paulo,1,1,55,UNIVERSIDADE DE SÃO PAULO,SP,São Carlos,Física Com Habilitação Em Óptica E Fotônica,59035,Física,Ciências físicas,1.0,1,1,0,0,-,,5,2019.0,-,,55.0,-,,-,,-,,-,,20.0,Em Atividade
2023,SP,São Paulo,1,1,55,UNIVERSIDADE DE SÃO PAULO,SP,São Paulo,Ciências Contábeis,2887,Contabilidade,Negócios e administração,1.0,1,1,179,780,-,,5,2019.0,-,,55.0,-,,-,,-,,-,,150.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,ES,São Gabriel da Palha,Comércio Exterior,1485625,Comércio exterior,Negócios e administração,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,300.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,ES,São Gabriel da Palha,Artes Visuais,1596025,Artes visuais formação de professor,Educação,2.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,500.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,GO,Ceres,Gestão Ambiental,1174691,Gestão ambiental,Engenharia e profissões correlatas,3.0,0,2,0,0,5,2024.0,5,2019.0,3,2022.0,163.0,4,2013.0,3,2019.0,2,2019.0,3,2019.0,1723.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,RJ,Duque de Caxias,Filosofia,1366291,Filosofia,Humanidades (exceto línguas),1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,4,2018.0,-,,-,,-,,300.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,,,Gestão Pública,1175191,Gestão pública,Negócios e administração,3.0,0,2,2699,8263,5,2024.0,5,2019.0,3,2022.0,163.0,4,2013.0,4,2018.0,3,2018.0,3,2018.0,1672.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SC,Chapecó,História,108848,História formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,3,2017.0,3,2017.0,500.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,,,Artes Visuais,112158,Artes visuais formação de professor,Educação,2.0,1,2,150,889,5,2020.0,5,2023.0,5,2022.0,2.0,-,,3,2017.0,1,2017.0,2,2017.0,150.0,Em Atividade
2023,SP,São Paulo,1,1,55,UNIVERSIDADE DE SÃO PAULO,SP,São Paulo,Música Com Habilitação Em Instrumento De Sopro - Ênfase Em Flauta,1404426,Música,Artes,1.0,1,1,9,24,-,,5,2019.0,-,,55.0,-,,-,,-,,-,,2.0,Em Atividade
2023,RS,São Leopoldo,1,2,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,RS,Lajeado,Gestão Da Produção Industrial,1546454,Gestão da produção,Negócios e administração,3.0,0,2,0,0,5,2023.0,5,2019.0,4,2022.0,14.0,-,,-,,-,,-,,1060.0,Em Atividade
2023,RS,São Leopoldo,1,2,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,RS,Canoas,Relações Públicas,1179043,Relações públicas,Negócios e administração,1.0,0,2,0,0,5,2023.0,5,2019.0,4,2022.0,14.0,4,2017.0,-,,-,,-,,1060.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Belo Horizonte,Biomedicina,1596126,Biomedicina,Saúde,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,500.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,GO,Caldas Novas,Comércio Exterior,1177033,Comércio exterior,Negócios e administração,3.0,0,2,0,0,5,2024.0,5,2019.0,3,2022.0,163.0,5,2013.0,3,2018.0,3,2018.0,2,2018.0,1397.0,Em Atividade
2023,SP,Araras,2,2,125,CENTRO UNIVERSITÁRIO DE ARARAS -,SP,Caraguatatuba,Artes Visuais,1143413,Artes visuais formação de professor,Educação,2.0,0,2,0,0,5,2023.0,4,2019.0,3,2022.0,125.0,3,2016.0,3,2017.0,1,2017.0,SC,2017.0,2000.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,AC,Rio Branco,Administração,89302,Administração,Negócios e administração,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2018.0,3,2018.0,3,2018.0,400.0,Em Atividade
2023,RS,São Leopoldo,1,2,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,RS,Estância Velha,Gestão Comercial,1182608,Gestão comercial,Negócios e administração,3.0,0,2,0,0,5,2023.0,5,2019.0,4,2022.0,14.0,4,2015.0,3,2018.0,4,2018.0,2,2018.0,1060.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,MT,Cuiabá,Artes Visuais,108844,Artes visuais formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2017.0,3,2017.0,3,2017.0,657.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Governador Valadares,Gestão Financeira,123799,Gestão financeira,Negócios e administração,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,5,2019.0,3,2018.0,3,2018.0,SC,2018.0,120.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,DF,Brasília,Relações Internacionais,1498104,Relações internacionais,Ciências sociais e comportamentais,1.0,0,2,0,0,5,2024.0,5,2019.0,3,2022.0,163.0,-,,-,,-,,-,,1732.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Ponte Nova,Química,1404046,Química,Ciências físicas,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,5,2022.0,-,,-,,-,,100.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,ES,Nova Venécia,Química,1404046,Química,Ciências físicas,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,5,2022.0,-,,-,,-,,100.0,Em Atividade
2023,SP,Araras,2,2,125,CENTRO UNIVERSITÁRIO DE ARARAS -,SP,Fernandópolis,Gestão Hospitalar,1655057,Gestão hospitalar,Negócios e administração,3.0,0,2,0,0,5,2023.0,4,2019.0,3,2022.0,125.0,-,,-,,-,,-,,10000.0,Extinto
2023,SP,São Carlos,1,1,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,SP,Sorocaba,Ciência Da Computação,112680,Ciência da computação,Computação e Tecnologias da Informação e Comunicação (TIC),1.0,1,1,65,989,5,2023.0,5,2019.0,5,2022.0,7.0,3,2011.0,4,2017.0,5,2017.0,4,2017.0,60.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,RO,Vilhena,Educação Física,1164982,Educação física,Saúde,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,4,2014.0,3,2019.0,3,2019.0,3,2019.0,1000.0,Em Atividade
2023,MG,Três Corações,2,2,27,Centro Universitário UninCor,,,Ciências Contábeis,1545580,Contabilidade,Negócios e administração,1.0,0,2,252,7,4,2017.0,3,2013.0,3,2022.0,27.0,-,,-,,-,,-,,250.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,PA,Ourilândia do Norte,Gestão De Recursos Humanos,123797,Gestão de pessoas,Negócios e administração,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,4,2013.0,3,2018.0,2,2018.0,3,2018.0,510.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SP,São Paulo,Ciências Contábeis,89289,Contabilidade,Negócios e administração,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2018.0,3,2018.0,3,2018.0,288.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SP,Santo André,Teologia,102322,Teologia,Humanidades (exceto línguas),1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2018.0,4,2018.0,SC,2018.0,400.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,GO,Inhumas,Gestão Ambiental,1118254,Gestão ambiental,Engenharia e profissões correlatas,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,5,2024.0,-,,-,,-,,100.0,Em Atividade
2023,SP,São Paulo,3,1,34,FACULDADE DE TECNOLOGIA DE SÃO PAULO,SP,Bastos,Gestão Pública,1445261,Gestão pública,Negócios e administração,3.0,1,2,0,0,-,,3,2022.0,4,2022.0,34.0,-,,-,,-,,-,,5200.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,MG,Uberlândia,Pedagogia,85058,Pedagogia,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,4,2017.0,SC,2017.0,1850.0,Em Atividade
2023,RS,São Leopoldo,1,2,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,RS,Santo Antônio da Patrulha,Letras - Português,1550497,Letras português formação de professor,Educação,2.0,0,2,0,0,5,2023.0,5,2019.0,4,2022.0,14.0,-,,-,,-,,-,,1060.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Timóteo,Gastronomia,1595406,Gastronomia,Serviços pessoais,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,1000.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,MG,Uberlândia,Biologia,123470,Biologia formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,4,2014.0,4,2017.0,3,2017.0,3,2017.0,544.0,Em Atividade
2023,RS,São Leopoldo,1,2,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,RS,Passo Fundo,Letras - Português,1550497,Letras português formação de professor,Educação,2.0,0,2,0,0,5,2023.0,5,2019.0,4,2022.0,14.0,-,,-,,-,,-,,1060.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,SP,Jaú,Pedagogia,110000,Pedagogia,Educação,2.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,3,2017.0,2,2017.0,3,2017.0,3900.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,BA,Barreiras,Análise E Desenvolvimento De Sistemas,115904,Sistemas de informação,Computação e Tecnologias da Informação e Comunicação (TIC),3.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2017.0,3,2017.0,2,2017.0,323.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,MT,Rondonópolis,Computação,84705,Computação formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,5,2017.0,SC,2017.0,341.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,MG,Belo Horizonte,Gestão Da Tecnologia Da Informação,115902,Gestão da tecnologia da informação,Computação e Tecnologias da Informação e Comunicação (TIC),3.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2017.0,4,2017.0,2,2017.0,231.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,GO,Rio Verde,Ciências Biológicas,99862,Biologia formação de professor,Educação,2.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,4,2013.0,3,2017.0,3,2017.0,3,2017.0,300.0,Em Atividade
2023,SP,Araraquara,1,2,124,UNIVERSIDADE DE ARARAQUARA,SP,Araraquara,Arquitetura E Urbanismo,19361,Arquitetura e urbanismo,Arquitetura e construção,1.0,0,1,130,207,4,2015.0,4,2023.0,3,2022.0,124.0,3,2013.0,3,2019.0,2,2019.0,3,2019.0,125.0,Em Atividade
2023,MG,São João del Rei,1,1,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,SP,Matão,Matemática,1178954,Matemática formação de professor,Educação,2.0,1,2,0,0,4,2015.0,4,2019.0,4,2022.0,107.0,4,2015.0,-,,3,2014.0,-,,650.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Coluna,Gestão Do Agronegócio,99872,Gestão do agronegócio,Negócios e administração,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,4,2013.0,3,2019.0,3,2019.0,3,2019.0,280.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,AL,Maceió,Ciências Contábeis,89289,Contabilidade,Negócios e administração,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2018.0,3,2018.0,3,2018.0,288.0,Em Atividade
2023,SP,Sorocaba,1,2,150,UNIVERSIDADE DE SOROCABA,SP,Sorocaba,Sistemas De Informação,52210,Sistemas de informação,Computação e Tecnologias da Informação e Comunicação (TIC),1.0,0,1,0,0,5,2019.0,4,2015.0,3,2022.0,150.0,4,2004.0,3,2017.0,3,2017.0,3,2017.0,160.0,Em Atividade
2023,SP,São José do Rio Preto,2,2,146,CENTRO UNIVERSITÁRIO DE RIO PRETO,SP,São José do Rio Preto,Ciência Da Computação,4675,Ciência da computação,Computação e Tecnologias da Informação e Comunicação (TIC),1.0,0,1,203,209,5,2023.0,5,2019.0,3,2022.0,146.0,-,,3,2017.0,3,2017.0,5,2017.0,150.0,Em Atividade
2023,SP,Araras,2,2,125,CENTRO UNIVERSITÁRIO DE ARARAS -,PR,Palmital,Pedagogia,1143412,Pedagogia,Educação,2.0,0,2,0,0,5,2023.0,4,2019.0,3,2022.0,125.0,4,2016.0,3,2017.0,2,2017.0,SC,2017.0,8000.0,Em Atividade
2023,SP,Ribeirão Preto,2,2,138,CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ,,,Administração,1518369,Administração,Negócios e administração,1.0,0,2,206,14,4,2017.0,5,2019.0,4,2022.0,138.0,-,,-,,-,,-,,200.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MT,Várzea Grande,Gestão Comercial,1415344,Gestão comercial,Negócios e administração,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,5,2019.0,-,,-,,-,,300.0,Em Atividade
2023,SP,São Paulo,1,1,55,UNIVERSIDADE DE SÃO PAULO,SP,São Carlos,Física Computacional,91599,Física aplicada,Ciências físicas,1.0,1,1,61,107,-,,5,2019.0,-,,55.0,-,,-,,-,,-,,40.0,Em Atividade
2023,RS,São Leopoldo,1,2,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,RS,Alvorada,Relações Públicas,1179043,Relações públicas,Negócios e administração,1.0,0,2,0,0,5,2023.0,5,2019.0,4,2022.0,14.0,4,2017.0,-,,-,,-,,1060.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SC,Florianópolis,Filosofia,84701,Filosofia formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,3,2017.0,3,2017.0,508.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Uberlândia,Engenharia De Computação,1627817,Engenharia de computação (DCN Computação),Computação e Tecnologias da Informação e Comunicação (TIC),1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,250.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,MG,Divinópolis,Música,1260543,Música formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,5,2017.0,3,2017.0,2,2017.0,3,2017.0,1000.0,Em Atividade
2023,MG,Uberlândia,1,1,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,MG,Coromandel,Letras - Inglês,1404232,Letras inglês formação de professor,Educação,2.0,1,2,0,0,5,2023.0,5,2016.0,4,2022.0,17.0,-,,-,,-,,-,,160.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Frutal,Gestão Da Qualidade,1485613,Gestão da qualidade,Negócios e administração,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,300.0,Em Atividade
